Site,Name,AED,Date,Surface,Bottom
Valesini83W306_21m_1270,Val83,Mandurah Channel,01-Sep-2006,0,0,0,0
Valesini83W406_21m_1271,Val83,Mandurah Channel,01-Sep-2006,0,0,0,0
Valesini133AU106_21m_1353,Val133,Mandurah Channel,08-May-2006,0,0,0,0
Valesini133AU206_21m_1354,Val133,Mandurah Channel,08-May-2006,0,0,0,0
Valesini133AU306_21m_1355,Val133,Mandurah Channel,22-May-2006,0,0,0,0
Valesini133AU406_21m_1356,Val133,Mandurah Channel,22-May-2006,0,0,0,0
Valesini133SU106_21m_1357,Val133,Mandurah Channel,30-Jan-2006,0,0,0,0
Valesini133SU206_21m_1358,Val133,Mandurah Channel,30-Jan-2006,0,0,0,0
Valesini133SU306_21m_1359,Val133,Mandurah Channel,21-Feb-2006,0,0,0,0
Valesini133SU406_21m_1360,Val133,Mandurah Channel,21-Feb-2006,0,0,0,0
Valesini133SU107_21m_1361,Val133,Mandurah Channel,30-Jan-2007,0,0,0,0
Valesini133SU207_21m_1362,Val133,Mandurah Channel,30-Jan-2007,0,0,0,0
Valesini133SU307_21m_1363,Val133,Mandurah Channel,06-Mar-2007,0,0,0,0
Valesini133SU407_21m_1364,Val133,Mandurah Channel,06-Mar-2007,0,0,0,0
Valesini133SP105_21m_1365,Val133,Mandurah Channel,24-Oct-2005,0,0,0,0
Valesini133SP205_21m_1366,Val133,Mandurah Channel,24-Oct-2005,0,0,0,0
Valesini133SP305_21m_1367,Val133,Mandurah Channel,07-Nov-2005,0,0,0,0
Valesini133SP405_21m_1368,Val133,Mandurah Channel,07-Nov-2005,0,0,0,0
Valesini133W105_21m_1369,Val133,Mandurah Channel,09-Aug-2005,0,0,0,0
Valesini133W205_21m_1370,Val133,Mandurah Channel,09-Aug-2005,0,0,0,0
Valesini133W305_21m_1371,Val133,Mandurah Channel,22-Aug-2005,0,0,0,0
Valesini133W405_21m_1372,Val133,Mandurah Channel,22-Aug-2005,0,0,0,0
Valesini133W106_21m_1373,Val133,Mandurah Channel,14-Aug-2006,0,0,0,0
Valesini133W206_21m_1374,Val133,Mandurah Channel,14-Aug-2006,0,0,0,0
Valesini133W306_21m_1375,Val133,Mandurah Channel,01-Sep-2006,0,0,0,0
Valesini133W406_21m_1376,Val133,Mandurah Channel,01-Sep-2006,0,0,0,0
Valesini134AU106_21m_1377,Val134,Mandurah Channel,08-May-2006,0,0,0,0
Valesini134AU206_21m_1378,Val134,Mandurah Channel,08-May-2006,0,0,0,0
Valesini134AU306_21m_1379,Val134,Mandurah Channel,22-May-2006,0,0,0,0
Valesini134AU406_21m_1380,Val134,Mandurah Channel,22-May-2006,0,0,0,0
Valesini134SU106_21m_1381,Val134,Mandurah Channel,30-Jan-2006,0,0,0,0
Valesini134SU206_21m_1382,Val134,Mandurah Channel,30-Jan-2006,0,0,0,0
Valesini134SU306_21m_1383,Val134,Mandurah Channel,21-Feb-2006,0,0,0,0
Valesini134SU406_21m_1384,Val134,Mandurah Channel,21-Feb-2006,0,0,0,0
Valesini134SU107_21m_1385,Val134,Mandurah Channel,30-Jan-2007,0,0,0,0
Valesini134SU207_21m_1386,Val134,Mandurah Channel,30-Jan-2007,0,0,0,0
Valesini134SU307_21m_1387,Val134,Mandurah Channel,06-Mar-2007,0,0,0,0
Valesini134SU407_21m_1388,Val134,Mandurah Channel,06-Mar-2007,0,0,0,0
Valesini134SP105_21m_1389,Val134,Mandurah Channel,24-Oct-2005,0,0,0,0
Valesini134SP205_21m_1390,Val134,Mandurah Channel,24-Oct-2005,0,0,0,0
Valesini134SP305_21m_1391,Val134,Mandurah Channel,07-Nov-2005,0,0,0,0
Valesini134SP405_21m_1392,Val134,Mandurah Channel,07-Nov-2005,0,0,0,0
Valesini134W105_21m_1393,Val134,Mandurah Channel,09-Aug-2005,0,0,0,0
Valesini134W205_21m_1394,Val134,Mandurah Channel,09-Aug-2005,0,0,0,0
Valesini134W305_21m_1395,Val134,Mandurah Channel,22-Aug-2005,0,0,0,0
Valesini134W405_21m_1396,Val134,Mandurah Channel,22-Aug-2005,0,0,0,0
Valesini134W106_21m_1397,Val134,Mandurah Channel,14-Aug-2006,0,0,0,0
Valesini134W206_21m_1398,Val134,Mandurah Channel,14-Aug-2006,0,0,0,0
Valesini134W306_21m_1399,Val134,Mandurah Channel,01-Sep-2006,0,0,0,0
Valesini134W406_21m_1400,Val134,Mandurah Channel,01-Sep-2006,0,0,0,0
Loneragan40SU-81_102.5m_295,SR1,Serpentine Lower,08-Jan-1981,0,0,0,0
Loneragan40SU-82_133m_296,SR1,Serpentine Lower,14-Jan-1982,0,0,0,0
Loneragan40SU-83_133m_297,SR1,Serpentine Lower,20-Jan-1983,0,0,0,0
Loneragan40SU-80_102.5m_325,SR1,Serpentine Lower,06-Feb-1980,0,0,0,0
Loneragan40SU-82_133m_326,SR1,Serpentine Lower,07-Feb-1982,0,0,0,0
Loneragan40SU-83_133m_327,SR1,Serpentine Lower,14-Feb-1983,0,0,0,0
Loneragan40AU-80_102.5m_365,SR1,Serpentine Lower,29-Mar-1980,0,0,0,0
Loneragan40AU-81_102.5m_366,SR1,Serpentine Lower,06-Mar-1981,0,0,0,0
Loneragan40AU-82_133m_367,SR1,Serpentine Lower,04-Mar-1982,0,0,0,0
Loneragan40AU-83_133m_368,SR1,Serpentine Lower,07-Mar-1983,0,0,0,0
Loneragan40AU-82_133m_387,SR1,Serpentine Lower,01-Apr-1982,0,0,0,0
Loneragan40AU-83_133m_388,SR1,Serpentine Lower,12-Apr-1983,0,0,0,0
Loneragan40AU-79_133m_423,SR1,Serpentine Lower,01-May-1979,0,0,0,0
Loneragan40AU-80_102.5m_424,SR1,Serpentine Lower,08-May-1980,0,0,0,0
Loneragan40AU-81_102.5m_425,SR1,Serpentine Lower,12-May-1981,0,0,0,0
Loneragan40AU-82_133m_426,SR1,Serpentine Lower,06-May-1982,0,0,0,0
Loneragan40W-79_133m_456,SR1,Serpentine Lower,28-Jun-1979,0,0,0,0
Loneragan40W-80_102.5m_457,SR1,Serpentine Lower,18-Jun-1980,0,0,0,0
